Pandemic,Consumption_1,Consumption_2,Close NASDQ,Net Income (in millions),SPOT EXCHANGE RATE - EURO AREA,"UNITED KINGDOM -- SPOT EXCHANGE RATE, US$/POUND (1/RXI_N.B.UK)","JAPAN -- SPOT EXCHANGE RATE, YEN/US$","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis",Unemployment,Commercial and Industral loans,Government investment,Pandemic1
0.03676602,0.597798753,0.2773316,0.576519004,0.480134457,0.439698492,0.411034483,0.627155172,0.508474576,0.325012472,0.559139785,0.167734336,1
0.036150047,0.597801123,0.277333352,0.546367627,0.480134457,0.379396985,0.426206897,0.679956897,0.440677966,0.325012474,0.559139785,0.167734676,1
0.040644563,0.597798753,0.2773316,0.571094877,0.622472034,0.545226131,0.444137931,0.67887931,0.559322034,0.352162643,0.559139785,0.167734336,1
0.038981894,0.597798732,0.277331591,0.628001363,0.480134457,0.5,0.500689655,0.59375,0.440677966,0.342248059,0.559139785,0.167734336,1
0.133380863,0.61501258,0.271618413,0.574491163,0.480134457,0.442211055,0.475862069,0.557112069,0.389830508,0.332333474,0.559139785,0.301809933,1
0.041578427,0.597798159,0.277331115,0.561269862,0.480134457,0.489949749,0.48,0.619612069,0.440677966,0.342248058,0.517634408,0.167734336,1
0.042630548,0.597798142,0.277331147,0.499639273,0.480134457,0.615577889,0.445517241,0.537715517,0.457627119,0.342248059,0.517634408,0.167734336,1
0.046990771,0.597798142,0.277331147,0.642551053,0.480134457,0.575376884,0.583448276,0.662715517,0.627118644,0.342248058,0.517634409,0.167734336,1
0.100036142,0.597798122,0.277331139,0.57854064,0.480134457,0.515075377,0.540689655,0.643318966,0.525423729,0.342248059,0.517634408,0.167734336,1
0.052679984,0.597798142,0.277331147,0.528340426,0.480134457,0.409547739,0.426206897,0.623922414,0.576271186,0.342248058,0.517634408,0.167734336,1
0.047564954,0.597798142,0.277331147,0.541561728,0.480134457,0.555276382,0.489655172,0.588362069,0.423728814,0.342248059,0.517634408,0.167734336,1
0.053002412,0.597798142,0.277331147,0.501637216,0.480134457,0.472361809,0.473103448,0.626077586,0.406779661,0.342248058,0.517634408,0.167734336,1
0.053195018,0.597798159,0.277331115,0.493510624,0.480134457,0.532663317,0.391724138,0.632543103,0.508474576,0.342248059,0.517634409,0.167734676,1
0.112978529,0.597798122,0.277331139,0.472502867,0.480134457,0.507537688,0.348965517,0.550646552,0.305084746,0.332333474,0.517634408,0.167734336,1
0.049444992,0.597798142,0.277331148,0.689776348,0.480134457,0.452261307,0.376551724,0.674568966,0.576271186,0.342248058,0.517634408,0.167734336,1
0.050078493,0.597798142,0.277331147,0.637312513,0.480134457,0.58040201,0.590344828,0.65625,0.627118644,0.342248059,0.517634408,0.167734336,1
0.049777279,0.580770973,0.283180701,0.590860552,0.480134457,0.452261307,0.555862069,0.610991379,0.457627119,0.342248058,0.517634408,0.167734336,1
0.075436004,0.587783481,0.264232956,0.648472121,0.480134457,0.497487437,0.47862069,0.669181034,0.559322034,0.342248059,0.517634408,0.167734336,1
0.10848014,0.587783482,0.264232957,0.562598256,0.480134457,0.645728643,0.590344828,0.601293103,0.491525424,0.342248058,0.517634409,0.167734336,1
0.057677269,0.587783481,0.264232956,0.456404793,0.480134457,0.575376884,0.555862069,0.551724138,0.440677966,0.342248059,0.517634408,0.167734336,1
0.059757799,0.58778346,0.264232947,0.61936597,0.480134457,0.467336683,0.48,0.669181034,0.525423729,0.342248058,0.517634408,0.167734336,1
0.055119567,0.587783481,0.264232956,0.569506454,0.480134457,0.716080402,0.593103448,0.566810345,0.542372881,0.342248059,0.517634408,0.301809933,1
0.070157928,0.587783481,0.264232956,0.49946554,0.480134457,0.467336683,0.406896552,0.642241379,0.440677966,0.352162643,0.517634408,0.167734676,1
0.123732705,0.587763937,0.264349396,0.565296211,0.480134457,0.545226131,0.442758621,0.572198276,0.440677966,0.335438746,0.517634409,0.167734336,1
0.059878095,0.587783481,0.264232956,0.606785458,0.480134457,0.487437186,0.506206897,0.609913793,0.491525424,0.335438745,0.517634408,0.167734336,1
0.062560027,0.587781724,0.264231656,0.57156306,0.480134457,0.477386935,0.489655172,0.661637931,0.508474576,0.335438746,0.517634408,0.167734336,1
0.059862985,0.587782519,0.264232245,0.626638,0.480134457,0.515075377,0.503448276,0.657327586,0.576271186,0.335438746,0.51483871,0.167734336,1
0.081109784,0.587782482,0.264232267,0.52616254,0.480134457,0.329145729,0.402758621,0.674568966,0.644067797,0.335438746,0.525591398,0.167734336,1
0.127106814,0.58778252,0.264232245,0.574554903,0.480134457,0.492462312,0.451034483,0.627155172,0.542372881,0.335438745,0.525591398,0.167734336,1
0.05803735,0.587782519,0.264232245,0.518809848,0.480134457,0.454773869,0.463448276,0.655172414,0.559322034,0.335438746,0.525591397,0.167734336,1
0.069791847,0.587782519,0.264232245,0.547193431,0.480134457,0.560301508,0.515862069,0.61637931,0.491525424,0.335438746,0.525591398,0.167734336,1
0.059224754,0.587782519,0.264232245,0.589977218,0.480134457,0.520100503,0.434482759,0.612068966,0.525423729,0.335438745,0.525591398,0.167734336,1
0.07640306,0.587782519,0.264232245,0.564285393,0.480134457,0.673366834,0.513103448,0.558189655,0.389830508,0.335438746,0.525591398,0.167734336,1
0.13527997,0.58778252,0.264232245,0.543617773,0.480134457,0.472361809,0.468965517,0.57112069,0.457627119,0.335438746,0.525591398,0.167734676,1
0.060444135,0.587782498,0.264232235,0.480982004,0.480134457,0.366834171,0.328275862,0.659482759,0.508474576,0.335438746,0.525591398,0.167734336,1
0.067663614,0.587782519,0.264232245,0.485204654,0.480134457,0.492462312,0.493793103,0.659482759,0.525423729,0.335438745,0.525591398,0.167734336,1
0.059684385,0.587782519,0.264232245,0.569622086,0.480134457,0.5,0.375172414,0.605603448,0.457627119,0.335438746,0.525591398,0.167734336,1
0.073085089,0.587782519,0.264232245,0.660301295,0.480134457,0.515075377,0.413793103,0.626077586,0.542372881,0.335438746,0.525591398,0.167734336,1
0.138584166,0.580770011,0.283179989,0.692139248,0.480134457,0.628140704,0.606896552,0.625,0.491525424,0.335438745,0.525591398,0.167734336,1
0.058227633,0.567705042,0.254877065,0.605012015,0.480134457,0.557788945,0.47862069,0.613146552,0.576271186,0.335438746,0.525591398,0.033658738,1
0.068470774,0.567705057,0.254877032,0.5731921,0.480134457,0.552763819,0.489655172,0.661637931,0.610169492,0.335438746,0.525591398,0.173123835,1
0.063309508,0.56770502,0.254877055,0.504969763,0.480134457,0.530150754,0.464827586,0.630387931,0.491525424,0.335438746,0.525591398,0.173123835,1
0.065823897,0.567705057,0.254877032,0.666551219,0.480134457,0.605527638,0.55862069,0.596982759,0.457627119,0.335438745,0.525591398,0.173123835,1
0.138893187,0.567705041,0.254877064,0.639229793,0.480134457,0.525125628,0.464827586,0.631465517,0.474576271,0.335438746,0.525591398,0.173123835,1
0.049774708,0.567705042,0.254877065,0.556608926,0.480134457,0.535175879,0.464827586,0.639008621,0.525423729,0.352162643,0.525591398,0.173123835,1
0.069607971,0.567724581,0.254760583,0.589410889,0.480134457,0.648241206,0.539310345,0.621767241,0.525423729,0.334101915,0.525591398,0.173123835,1
0.055458406,0.567705041,0.254877064,0.5730415,0.480134457,0.542713568,0.528275862,0.621767241,0.474576271,0.334101917,0.525591398,0.173123835,1
0.065952571,0.567704245,0.254876475,0.579129532,0.480134457,0.587939698,0.531034483,0.584051724,0.576271186,0.334101915,0.525591398,0.173123835,1
0.174561959,0.554845523,0.226724376,0.566693988,0.480134457,0.434673367,0.383448276,0.681034483,0.593220339,0.316041189,0.530967742,0.312588932,1
0.053844584,0.567713754,0.254883467,0.509798789,0.480134457,0.444723618,0.437241379,0.640086207,0.457627119,0.334101917,0.530967742,0.173123835,1
0.055533093,0.567713738,0.254883499,0.538275437,0.480134457,0.545226131,0.609655172,0.563577586,0.423728814,0.334101915,0.530967742,0.173123835,1
0.058398151,0.56752647,0.25474668,0.483766266,0.480134457,0.507537688,0.468965517,0.642241379,0.593220339,0.334101915,0.530967742,0.173123835,1
0.116267942,0.568013198,0.255102248,0.554725494,0.480134457,0.492462312,0.475862069,0.625,0.474576271,0.334101917,0.530967742,0.173123835,1
0.0453756,0.568013203,0.25510229,0.521275979,0.480134457,0.560301508,0.485517241,0.59375,0.423728814,0.334101915,0.530967742,0.173123835,1
0.05034303,0.568013203,0.25510229,0.63194084,0.480134457,0.489949749,0.464827586,0.595905172,0.559322034,0.334101917,0.530967742,0.173123835,1
0.052336234,0.568013218,0.255102258,0.572226977,0.480134457,0.404522613,0.408275862,0.653017241,0.559322034,0.334101915,0.530967742,0.173123835,1
0.056560737,0.568013181,0.255102281,0.480768225,0.480134457,0.447236181,0.43862069,0.653017241,0.559322034,0.334101917,0.530967742,0.312588932,1
0.11544209,0.568013219,0.255102258,0.369798189,0.480134457,0.510050251,0.343448276,0.573275862,0.406779661,0.334101915,0.530967742,0.173123835,1
0.039175317,0.568013203,0.25510229,0.579222042,0.480134457,0.510050251,0.489655172,0.608836207,0.542372881,0.334101915,0.530967742,0.173123835,1
0.049859201,0.581078173,0.283405215,0.647350748,0.480134457,0.560301508,0.488275862,0.651939655,0.491525424,0.334101917,0.530967742,0.173123835,1
0.048464412,0.597397031,0.252207624,0.650204952,0.480134457,0.512562814,0.584827586,0.686422414,0.661016949,0.334101915,0.530967742,0.173123835,1
0.047691035,0.597397031,0.252207624,0.557827332,0.480134457,0.472361809,0.391724138,0.683189655,0.610169492,0.334101917,0.530967742,0.173123835,1
0.099978398,0.597397015,0.252207656,0.515551766,0.480134457,0.489949749,0.522758621,0.650862069,0.525423729,0.334101915,0.530967742,0.173123835,1
0.036642934,0.597397032,0.252207624,0.315952935,0.480134457,0.469849246,0.23862069,0.662715517,0.610169492,0.334101917,0.530967742,0.173123835,1
0.045542633,0.597397031,0.252207624,0.540672745,0.480134457,0.349246231,0.344827586,0.677801724,0.525423729,0.334101915,0.530967742,0.173123835,1
0.042422292,0.597397031,0.252207624,0.523563293,0.480134457,0.434673367,0.522758621,0.588362069,0.457627119,0.352162643,0.530967742,0.173123835,1
0.047374757,0.597553389,0.25127611,0.628677121,0.218217887,0.575376884,0.620689655,0.566810345,0.440677966,0.333051083,0.530967742,0.173123835,1
0.08999896,0.597397015,0.252207656,0.380685921,0.480134457,0.582914573,0.52137931,0.620689655,0.525423729,0.333051082,0.530967742,0.173123835,1
0.034691984,0.597387539,0.2522006,0.663466306,0.480134457,0.489949749,0.532413793,0.672413793,0.593220339,0.333051083,0.530967742,0.173123835,1
0.050414372,0.597394265,0.252205577,0.599773469,0.480134457,0.364321608,0.382068966,0.617456897,0.491525424,0.333051083,0.51483871,0.173123835,1
0.036373877,0.597394244,0.252205568,0.648309668,0.480134457,0.560301508,0.569655172,0.642241379,0.593220339,0.333051083,0.527741935,0.173123835,1
0.04170612,0.597394265,0.252205577,0.517429567,0.480134457,0.550251256,0.474482759,0.693965517,0.559322034,0.333051082,0.527741935,0.173123495,1
0.083654892,0.597394265,0.252205577,0.506535631,0.480134457,0.444723618,0.445517241,0.78987069,0.474576271,0.333051083,0.527741935,0.173123835,1
0.041789149,0.597394248,0.252205609,0.548735599,0.480134457,0.522613065,0.48,0.623922414,0.508474576,0.333051083,0.527741935,0.173123835,1
0.040932164,0.597394265,0.252205577,0.621514526,0.480134457,0.590452261,0.535172414,0.60237069,0.457627119,0.333051082,0.527741935,0.173123835,1
0.039007263,0.597394265,0.252205577,0.705886268,0.480134457,0.58040201,0.533793103,0.634698276,0.440677966,0.333051083,0.527741935,0.173123835,1
0.039696403,0.597394265,0.252205577,0.603140979,0.480134457,0.530150754,0.579310345,0.701508621,0.627118644,0.333051083,0.527741935,0.173123835,1
0.091280557,0.597394265,0.252205577,0.632344722,0.480134457,0.560301508,0.43862069,0.614224138,0.508474576,0.333051083,0.527741935,0.173123835,1
0.037629325,0.597394248,0.252205609,0.62241591,0.480134457,0.58040201,0.591724138,0.629310345,0.610169492,0.333051082,0.527741935,0.173123835,1
0.044725796,0.597394265,0.252205577,0.556169521,0.480134457,0.550251256,0.499310345,0.620689655,0.508474576,0.333051083,0.527741935,0.173123835,1
0.038876447,0.597394265,0.252205577,0.614756933,0.480134457,0.522613065,0.467586207,0.57112069,0.559322034,0.333051083,0.527741935,0.173123835,1
0.044748571,0.581075407,0.283403168,0.487959585,0.480134457,0.494974874,0.382068966,0.601293103,0.474576271,0.333051082,0.527741935,0.173123835,1
0.094917258,0.583751764,0.268803628,0.63929917,0.480134457,0.464824121,0.524137931,0.641163793,0.474576271,0.333051083,0.527741935,0.173123835,1
0.034971605,0.58375178,0.268803595,0.565648195,0.480134457,0.474874372,0.47862069,0.676724138,0.491525424,0.333051083,0.527741935,0.173123835,1
0.051107323,0.583751764,0.268803627,0.560524721,0.480134457,0.547738693,0.434482759,0.576508621,0.355932203,0.333051083,0.527741935,0.173123835,1
0.039364883,0.583751802,0.268803605,0.683065017,0.480134457,0.736180905,0.569655172,0.584051724,0.559322034,0.333051082,0.527741935,0.173123835,1
0.043194544,0.583751764,0.268803628,0.589485909,0.480134457,0.188442211,0.317241379,0.693965517,0.474576271,0.333051083,0.527741935,0.173123835,1
0.099220849,0.583869032,0.268104992,0.616784208,0.480134457,0.620603015,0.470344828,0.641163793,0.559322034,0.352162643,0.527741935,0.173123835,1
0.030586612,0.58375178,0.268803595,0.591455653,0.480134457,0.497487437,0.387586207,0.579741379,0.474576271,0.337140789,0.527741935,0.173123835,1
0.054859801,0.583751764,0.268803628,0.654011319,0.480134457,0.530150754,0.544827586,0.654094828,0.576271186,0.337140788,0.527741935,0.173123835,1
0.044410087,0.583745037,0.268798651,0.634805204,0.480134457,0.427135678,0.252413793,0.577586207,0.389830508,0.337140789,0.527741935,0.173123835,1
0.046056122,0.583752002,0.26880376,0.578517513,0.480134457,0.542713568,0.475862069,0.604525862,0.372881356,0.337140789,0.51483871,0.173123835,1
0.11040076,0.583752007,0.268803801,0.56667086,0.480134457,0.613065327,0.579310345,0.591594828,0.610169492,0.337140788,0.542365591,0.173123835,1
0.034116258,0.583752002,0.26880376,0.505102885,0.480134457,0.520100503,0.463448276,0.59375,0.423728814,0.337140789,0.542365591,0.173123835,1
0.056968577,0.583751986,0.268803792,0.40805868,0.480134457,0.341708543,0.368275862,0.733836207,0.677966102,0.337140789,0.542365591,0.173123835,1
0.040876092,0.583751986,0.268803792,0.607565567,0.480134457,0.336683417,0.4,0.625,0.542372881,0.337140788,0.542365591,0.173123835,1
0.057246131,0.583752002,0.26880376,0.650949533,0.480134457,0.522613065,0.48,0.623922414,0.508474576,0.337140789,0.542365591,0.173123835,1
0.116372874,0.583751987,0.268803792,0.556342688,0.480134457,0.467336683,0.524137931,0.630387931,0.593220339,0.337140789,0.542365591,0.173123835,1
0.036401687,0.583751986,0.268803792,0.629769163,0.480134457,0.301507538,0.459310345,0.695043103,0.508474576,0.337140788,0.542365591,0.173123835,1
0.06140237,0.583752024,0.268803769,0.530246426,0.480134457,0.494974874,0.56137931,0.592672414,0.457627119,0.337140789,0.542365591,0.173123835,1
0.054072568,0.583751986,0.268803792,0.602118319,0.480134457,0.613065327,0.48137931,0.612068966,0.491525424,0.337140789,0.542365591,0.173123835,1
0.05238782,0.583752002,0.26880376,0.597261089,0.480134457,0.422110553,0.459310345,0.579741379,0.423728814,0.337140788,0.542365591,0.173123835,1
0.138352671,0.583751986,0.268803792,0.443379226,0.480134457,0.376884422,0.394482759,0.71875,0.661016949,0.337140789,0.542365591,0.173123835,1
0.041178247,0.581075629,0.283403333,0.514460285,0.480134457,0.535175879,0.446896552,0.655172414,0.576271186,0.337140789,0.542365591,0.173123835,1
0.062675728,0.572151082,0.286262237,0.600934894,0.480134457,0.349246231,0.402758621,0.662715517,0.457627119,0.337140788,0.542365591,0.173123835,1
0.101676349,0.563720233,0.28948186,0.356223782,0.480134457,0.788944724,0.466206897,0.421336207,0.237288136,0.322118935,0.569892473,0.174649287,1
0.144416941,0.5721511,0.286262205,0.7286325,0.480134457,0.41959799,0.437241379,0.655172414,0.576271186,0.337140788,0.542365591,0.174648947,1
0.040842328,0.572151082,0.286262237,0.418854469,0.480134457,0.587939698,0.426206897,0.566810345,0.355932203,0.337140789,0.542365591,0.174649287,1
0.068650519,0.572190151,0.286029349,0.396615905,0.480134457,0.613065327,0.557241379,0.580818966,0.508474576,0.352162643,0.542365591,0.174648947,1
0.061355845,0.572151099,0.286262204,0.633962476,0.480134457,0.479899497,0.475862069,0.654094828,0.525423729,0.356176153,0.569892473,0.174649287,1
0.064718858,0.572151083,0.286262237,0.389563304,0.480134457,0.527638191,0.382068966,0.600215517,0.355932203,0.356176152,0.542365591,0.174649287,1
0.136360036,0.572144134,0.286257095,0.641130715,0.480134457,0.457286432,0.504827586,0.670258621,0.644067797,0.356176153,0.51483871,0.174648947,1
0.050219038,0.572152592,0.286263309,0.827172624,0.480134457,0.434673367,0.457931034,0.65625,0.593220339,0.356176152,0.484946236,0.174649287,1
0.066470433,0.572152575,0.286263341,0.618251361,0.480134457,0.731155779,0.48,0.64762931,0.576271186,0.356176153,0.484946236,0.174648947,1
0.059393488,0.572152592,0.286263309,0.404714298,0.480134457,0.409547739,0.413793103,0.591594828,0.457627119,0.356176152,0.484946236,0.174649287,1
0.059129408,0.572152575,0.286263341,0.625852242,0.480134457,0.590452261,0.582068966,0.605603448,0.491525424,0.356176153,0.484946236,0.174649287,1
0.137389696,0.572152576,0.286263342,0.434923771,0.480134457,0.487437186,0.44,0.630387931,0.406779661,0.356176152,0.455053763,0.315639496,1
0.050376138,0.572152592,0.286263309,0.458997837,0.480134457,0.444723618,0.468965517,0.646551724,0.542372881,0.356176153,0.484946236,0.174648947,1
0.071811474,0.571674264,0.285913969,0.749871532,0.480134457,0.507537688,0.464827586,0.645474138,0.559322034,0.356176152,0.484946236,0.174649287,1
0.064674592,0.571546062,0.285820219,0.337982797,0.480134457,0.64321608,0.633103448,0.606681034,0.457627119,0.356176153,0.484946236,0.174649287,1
0.067482859,0.571546078,0.285820187,0.554240388,0.480134457,0.442211055,0.402758621,0.612068966,0.457627119,0.356176152,0.484946236,0.174648947,1
0.160965415,0.571554504,0.285826465,0.451431925,0.480134457,0.575376884,0.415172414,0.612068966,0.542372881,0.356176153,0.484946236,0.174649287,1
0.061579419,0.571546079,0.285820187,0.768475777,0.480134457,0.457286432,0.522758621,0.695043103,0.593220339,0.356176152,0.484946236,0.174648947,1
0.091040839,0.571546062,0.285820219,0.664881567,0.480134457,0.653266332,0.606896552,0.635775862,0.474576271,0.356176153,0.484946236,0.174649287,1
0.094823296,0.580470609,0.282961315,0.636394199,0.480134457,0.512562814,0.569655172,0.645474138,0.576271186,0.356176152,0.484946236,0.174649287,1
0.324808306,0.543024833,0.194169515,0.686305048,0.480134457,0.545226131,0.51862069,0.670258621,0.474576271,0.360189662,0.455053763,0.315639496,1
0.115575812,0.561803391,0.238606048,0.508730435,0.480134457,0.484924623,0.471724138,0.613146552,0.525423729,0.356176153,0.484946236,0.174648947,1
0.175308359,0.561803412,0.238606058,0.551496738,0.480134457,0.58040201,0.539310345,0.64762931,0.610169492,0.356176152,0.484946236,0.174649287,1
0.187730699,0.561803391,0.238606048,0.546205734,0.480134457,0.474874372,0.514482759,0.645474138,0.457627119,0.356176153,0.484946236,0.174649287,1
0.128641491,0.561803392,0.238606049,0.504658397,0.480134457,0.452261307,0.437241379,0.634698276,0.508474576,0.352162643,0.484946236,0.174648947,1
0.435588194,0.561892672,0.238017606,0.668942325,0.726511269,0.522613065,0.48,0.623922414,0.694915254,0.343742882,0.484946236,0.174649287,1
0.247851802,0.561797448,0.238601651,0.439105244,0.480134457,0.537688442,0.583448276,0.715517241,0.559322034,0.343742882,0.51483871,0.174648947,1
0.221356197,0.561797448,0.238601652,0.258619451,0.480134457,0.620603015,0.52,0.601293103,0.593220339,0.343742882,0.508817204,0.174649287,1
0.237763365,0.561797448,0.238601651,0.549296291,0.480134457,0.452261307,0.433103448,0.609913793,0.542372881,0.343742882,0.508817204,0.174649287,1
0.27803739,0.561797486,0.238601629,0.476719308,0.480134457,0.650753769,0.540689655,0.605603448,0.559322034,0.343742882,0.508817204,0.174648947,1
0.662789604,0.561797448,0.238601651,0.564452363,0.480134457,0.447236181,0.457931034,0.573275862,0.542372881,0.343742882,0.508817204,0.174649287,1
0.245428124,0.561797449,0.238601652,0.682106091,0.480134457,0.610552764,0.555862069,0.649784483,0.457627119,0.343742882,0.508817204,0.174648947,1
0.330600387,0.561797448,0.238601651,0.580631094,0.480134457,0.693467337,0.584827586,0.554956897,0.491525424,0.343742882,0.508817204,0.174649287,1
0.256158692,0.561797448,0.238601651,0.340045045,0.480134457,0.605527638,0.515862069,0.550646552,0.440677966,0.343742882,0.508817204,0.174648947,1
0.29726064,0.561797448,0.238601652,0.610667405,0.480134457,0.396984925,0.405517241,0.605603448,0.644067797,0.343742882,0.508817204,0.174649287,1
1,0.54301297,0.194160731,0.33700131,0.480134457,0.326633166,0.366896552,0.700431034,0.661016949,0.335323121,0.502795699,0.456630045,1
0.378237184,0.561797448,0.238601651,0.464196331,0.480134457,0.547738693,0.531034483,0.589439655,0.440677966,0.343742882,0.508817204,0.174648947,1
0.29703904,0.561797448,0.238601652,0.452875385,0.480134457,0.497487437,0.503448276,0.60237069,0.508474576,0.343742882,0.508817204,0.174649287,1
0.335988451,0.561797449,0.238601652,0.338012128,0.480134457,0.547738693,0.369655172,0.58512931,0.372881356,0.343742882,0.508817204,0.174649287,1
0.73731278,0.580464666,0.282956918,0.610245478,0.480134457,0.432160804,0.32137931,0.634698276,0.508474576,0.343742882,0.508817204,0.174648947,1
0.318361728,0.588651004,0.264745194,0.378017297,0.480134457,0.454773869,0.546206897,0.630387931,0.559322034,0.343742882,0.508817204,0.174649287,1
0.334262872,0.58865102,0.264745162,0.562084385,0.480134457,0.512562814,0.508965517,0.672413793,0.627118644,0.343742882,0.508817204,0.174648947,1
0.315997292,0.588651004,0.264745194,0.451085018,0.480134457,0.175879397,0.299310345,0.746767241,0.440677966,0.343742882,0.508817204,0.174649287,1
0.317230611,0.58865102,0.264745162,0.801769609,0.480134457,0.570351759,0.524137931,0.595905172,0.457627119,0.343742882,0.508817204,0.174649287,1
0.696377932,0.588651003,0.264745194,0.83152783,0.480134457,0.653266332,0.510344828,0.625,0.525423729,0.343742882,0.508817204,0.174648947,1
0.278203606,0.5887292,0.264279405,0.621745795,0.480134457,0.590452261,0.571034483,0.575431034,0.542372881,0.352162643,0.508817204,0.174649287,1
0.280244792,0.588648504,0.264743345,0.601777621,0.480134457,0.673366834,0.562758621,0.579741379,0.457627119,0.340450584,0.508817204,0.174648947,1
0.277610652,0.588656924,0.26474953,0.249273893,0.480134457,0.83919598,0.531034483,0.679956897,0.576271186,0.340450585,0.51483871,0.174649287,1
0.237836491,0.588656908,0.264749563,0.687055831,0.480134457,0.59798995,0.39862069,0.660560345,0.694915254,0.340450584,0.550537634,0.174649287,1
0.594585582,0.588656924,0.26474953,0.51288934,0.480134457,0.469849246,0.466206897,0.609913793,0.491525424,0.340450584,0.550537634,0.174648947,1
0.196576497,0.588656886,0.264749553,0.663715065,0.480134457,0.477386935,0.506206897,0.681034483,0.576271186,0.340450584,0.550537634,0.174649287,1
0.197916156,0.588656924,0.26474953,0.73137615,0.480134457,0.570351759,0.463448276,0.604525862,0.474576271,0.340450585,0.550537634,0.174648947,1
0.273299644,0.588656909,0.264749563,0.384434186,0.480134457,0.653266332,0.612413793,0.667025862,0.661016949,0.340450584,0.550537634,0.174649287,1
0.180209072,0.588656924,0.26474953,0.332588568,0.480134457,0.314070352,0.431724138,0.631465517,0.322033898,0.340450584,0.550537634,0.174649287,1
0.419165903,0.588656908,0.264749563,0.560316579,0.480134457,0.27638191,0.362758621,0.603448276,0.610169492,0.340450585,0.550537634,0.174648947,1
0.149405493,0.588656924,0.26474953,0.761943256,0.480134457,0.665829146,0.511724138,0.615301724,0.627118644,0.340450584,0.550537634,0.174649287,1
0.222346765,0.588656907,0.264749562,0.551398585,0.480134457,0.567839196,0.543448276,0.599137931,0.474576271,0.340450584,0.550537634,0.174648947,1
0.165111234,0.588656924,0.26474953,0.325148454,0.480134457,0.479899497,0.533793103,0.582974138,0.406779661,0.340450584,0.550537634,0.174649287,1
0.165738028,0.588656908,0.264749563,0.463036027,0.480134457,0.429648241,0.426206897,0.629310345,0.423728814,0.340450585,0.550537635,0.174649287,1
0.500670445,0.596740287,0.24646273,0.464248224,0.480134457,0.560301508,0.496551724,0.608836207,0.542372881,0.328738525,0.586236559,0.315639496,1
0.184935857,0.58047057,0.282961287,0.36173477,0.480134457,0.457286432,0.422068966,0.643318966,0.593220339,0.340450585,0.550537634,0.174648947,1
0.145195897,0.590647776,0.248429596,0.812345409,0.480134457,0.115577889,0.211034483,0.659482759,0.457627119,0.340450584,0.550537634,0.174649287,1
0.133010226,0.590647793,0.248429565,0.688119108,0.480134457,0.791457286,0.544827586,0.642241379,0.525423729,0.340450584,0.550537634,0.033658738,1
0.337723169,0.590647776,0.248429596,0.59324658,0.480134457,0.429648241,0.496551724,0.568965517,0.271186441,0.340450584,0.550537634,0.212172073,1
0.137835862,0.590765039,0.24773092,0.433987413,0.480134457,0.218592965,0.340689655,0.598060345,0.322033898,0.340450585,0.550537634,0.212172073,1
0.148496088,0.590647776,0.248429596,0.687269611,0.480134457,0.520100503,0.544827586,0.701508621,0.745762712,0.340450584,0.586236559,0.212172073,1
0.162924722,0.59063939,0.248423347,0.436795368,0.480134457,0.399497487,0.426206897,0.632543103,0.508474576,0.352162643,0.550537634,0.212171732,1
0.151755785,0.590645963,0.248428255,0.430776147,0.480134457,0.168341709,0.325517241,0.514008621,0.305084746,0.345036522,0.51483871,0.212172073,1
0.357483695,0.590645963,0.248428254,0.281763922,0.480134457,0.391959799,0.343448276,0.705818966,0.576271186,0.345036522,0.502150538,0.212172073,1
0.125244973,0.590645979,0.248428222,0.539996427,0.480134457,0.575376884,0.460689655,0.648706897,0.644067797,0.345036522,0.502150538,0.212172073,1
0.203650917,0.590645963,0.248428255,0.826150524,0.480134457,0.994974874,0.56137931,0.648706897,0.644067797,0.345036522,0.502150538,0.212172073,1
0.153233392,0.590645958,0.248428213,0.487907687,0.480134457,0.366834171,0.408275862,0.643318966,0.576271186,0.345036522,0.502150538,0.212172073,1
0.162425549,0.590645963,0.248428255,0.395166235,0.480134457,0.346733668,0.417931034,0.734913793,0.542372881,0.345036523,0.502150538,0.212172073,1
0.416891985,0.590645979,0.248428222,0.408775056,0.480134457,0.628140704,0.453793103,0.723060345,0.745762712,0.3379104,0.502150537,0.212171732,1
0.142345766,0.590645964,0.248428255,0.772664019,0.480134457,0.510050251,0.508965517,0.644396552,0.525423729,0.345036522,0.502150538,0.212172073,1
0.226857172,0.590645963,0.248428255,0.842283006,0.480134457,0.577889447,0.522758621,0.655172414,0.576271186,0.345036522,0.502150538,0.212172073,1
0.168016236,0.590645979,0.248428222,0.663397484,0.480134457,0.809045226,0.566896552,0.620689655,0.525423729,0.345036522,0.502150538,0.212172073,1
0.149591079,0.590645963,0.248428254,0.721637435,0.480134457,0.35678392,0.493793103,0.701508621,0.406779661,0.345036522,0.502150538,0.212172073,1
0.373811752,0.590765739,0.248515726,0.528461702,0.480134457,0.532663317,0.524137931,0.621767241,0.813559322,0.3379104,0.502150538,0.212172073,1
0.178950081,0.590723698,0.248485048,0.716612674,0.480134457,0.457286432,0.55862069,0.786637931,0.610169492,0.345036522,0.502150538,0.212171732,1
0.143024515,0.590723713,0.248485016,0.452886672,0.480134457,0.469849246,0.416551724,0.662715517,0.406779661,0.345036523,0.502150538,0.212172073,1
0.152767648,0.590723698,0.248485048,0.715965681,0.480134457,0.535175879,0.44,0.738146552,0.542372881,0.345036522,0.502150538,0.212172073,1
